time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1365732000,566.68,566.94,559.28,560.01,559.0643512905598,552.050823489125,524.2305885212662,NaN
1365746400,560.25,560.25,552.24,557.77,559.0181244587541,552.1779163004778,524.5643140086167,NaN
1365991200,555.44,555.44,545.83,546.28,558.56319144237,552.0468514938005,524.780390486143,NaN
1366005600,546.33,548.07,539.56,540.83,557.9298631765711,551.7975881272716,524.940088093246,NaN
1366077600,534.44,539.64,525.82,535.04,557.1123680631221,551.4251972799989,525.0405847291341,NaN
1366092000,535.78,539.24,535.52,538.17,556.4358549180106,551.1306373404434,525.1712256771029,NaN
1366164000,542.75,544.9,537.19,538.34,555.7895743852245,550.8464009551002,525.3022582574303,NaN
1366178400,538.48,543.99,536.82,543.99,555.3681610143236,550.6940364894313,525.4882059364608,NaN
1366250400,537.97,539.55,532.12,532.19,554.5403695495263,550.282835678555,525.5548904545059,NaN
1366264800,532.71,532.91,529.26,532.44,553.7510706370432,549.8863282190315,525.6233990071973,NaN
1366596000,530.23,531.12,525.82,528.01,552.8317466857202,549.4001875919419,525.6471462807576,NaN
1366610400,527.73,527.97,525.43,527.63,551.9316843040873,548.9164056454542,525.6668761685113,NaN
1366682400,528.17,534.24,528.16,531.38,551.1976955789413,548.5267077422219,525.7237231718096,NaN
1366696800,531.36,533.54,531.36,532.24,550.5206350225506,548.1647809035059,525.7885617472145,NaN
1366768800,532.97,535.43,532.95,534.91,549.9631123431737,547.8702302167612,525.8793223268442,NaN
1366783200,533.97,534.57,531.69,531.69,549.3105011880604,547.5106695452777,525.9371400151343,NaN
1366855200,534.5,536.72,534.5,536.24,548.8436975742011,547.2602102220493,526.0396560348843,NaN
